# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	9734
#@/user_id	xgh-macpro
zhun 	準	c=5 d=0.000555462 t=9734
zhun bei 	準備	c=3 d=0.00786762 t=9734
zhuo 	捉	c=1 d=0.0187793 t=9734
zhuo 	桌	c=4 d=0.000483641 t=9734
zhuo 	灼	c=0 d=0.00076351 t=9734
zhuo ji 	拙計	c=1 d=2.80345e-10 t=9734
zi 	子	c=1 d=0.00172074 t=9734
zi 	字	c=5 d=0.000975798 t=9734
zi 	自	c=1 d=0.00146632 t=9734
zi ci 	字詞	c=1 d=1.2719e-06 t=9734
zi dai 	自帶	c=1 d=4.93169e-08 t=9734
zi ding yi 	自定義	c=2 d=0.00527387 t=9734
zi dong 	自動	c=9 d=0.831104 t=9734
zi fu 	字符	c=2 d=0.644036 t=9734
zi fu chuan 	字符串	c=1 d=0.0096577 t=9734
zi ji 	自己	c=18 d=0.580686 t=9734
zi ku 	字庫	c=1 d=0.00657159 t=9734
zi lei 	子類	c=9 d=0.000826564 t=9734
zi liao 	資料	c=4 d=0.0204453 t=9734
zi shi 	姿勢	c=0 d=0.00184997 t=9734
zi shi shui ping 	姿勢水平	c=1 d=3.75631e-11 t=9734
zi wo 	自我	c=10 d=0.347383 t=9734
zi xi 	仔細	c=2 d=1.77375e-07 t=9734
zi xi shi 	自習室	c=1 d=5.67472e-12 t=9734
zi xian cheng 	子線程	c=2 d=1.59695e-07 t=9734
zi xing che 	自行車	c=2 d=5.48445e-14 t=9734
zi xue 	自學	c=1 d=3.45738e-06 t=9734
zi zhi li 	自制力	c=1 d=0.00259284 t=9734
zong 	總	c=5 d=0.000617389 t=9734
zong er yan zhi 	總而言之	c=1 d=8.59363e-12 t=9734
zong jie 	總結	c=3 d=0.00541584 t=9734
zong xiang 	總想	c=1 d=3.21696e-11 t=9734
zong yao 	總要	c=1 d=1.27519e-07 t=9734
zou 	走	c=12 d=0.0376221 t=9734
zou dao 	走到	c=2 d=1.03382 t=9734
zou le 	走了	c=2 d=9.97928e-06 t=9734
zu 	組	c=6 d=0.00107539 t=9734
zu duan 	阻斷	c=1 d=0.0930145 t=9734
zu jian 	組件	c=1 d=0.0101023 t=9734
zu se 	阻塞	c=4 d=1.51906e-07 t=9734
zuan 	鑽	c=5 d=0.000895306 t=9734
zui 	最	c=7 d=0.000621867 t=9734
zui da 	最大	c=1 d=5.96364e-08 t=9734
zui di 	最低	c=1 d=3.14512e-10 t=9734
zui hao 	最好	c=1 d=2.16646e-07 t=9734
zui hou 	最後	c=2 d=4.9804e-06 t=9734
zui jin 	最近	c=8 d=0.0665368 t=9734
zui kuai 	最快	c=1 d=1.50083e-12 t=9734
zui le 	醉了	c=1 d=1.02072e-06 t=9734
zui xin 	最新	c=2 d=0.0205478 t=9734
zui zhong 	最終	c=2 d=0.000251014 t=9734
zun 	尊	c=4 d=0.000518708 t=9734
zuo 	做	c=22 d=0.141339 t=9734
zuo 	左	c=2 d=0.35138 t=9734
zuo ai 	做愛	c=1 d=5.16044e-12 t=9734
zuo bian 	左邊	c=1 d=0.00975476 t=9734
zuo biao 	坐標	c=3 d=0.0227143 t=9734
zuo dao 	做到	c=1 d=1.34381e-06 t=9734
zuo de 	做的	c=4 d=0.376625 t=9734
zuo deng 	坐等	c=1 d=0.000110555 t=9734
zuo le 	做了	c=1 d=4.39743e-12 t=9734
zuo shen me 	做什麼	c=1 d=8.06953e-07 t=9734
zuo tian 	昨天	c=2 d=5.42721e-09 t=9734
zuo wan 	昨晚	c=1 d=0.67368 t=9734
zuo wei 	作爲	c=4 d=0.00542704 t=9734
zuo yi 	左移	c=2 d=0.305884 t=9734
zuo yong 	作用	c=1 d=0.0029676 t=9734
